# topic-migration-map.tsv — T4 review artifact for the docs topic restructure
#
# One row per doc (289 total). Columns are TAB-separated:
#   current_rel  : path under bytesofpurpose-blog/docs/
#   route        : frozen absolute URL (Phase A) — UNCHANGED by any move
#   draft        : 1 if draft:true (excluded from prod build)
#   isReadme     : 1 if README/index (category landing)
#   inbound      : count of /docs/ body links pointing at this doc's route
#   topic        : target topic (NN-topic code)
#   sub          : sub-group hint (prompts | vocabulary | roles | culture | skills | '')
#   note         : rationale / flags
#   title        : doc title (truncated)
#   target_path  : PROPOSED destination under docs/ (refined per-topic in Phase D)
#
# SAFETY: every doc's slug is frozen to an absolute /docs route (Phase A), so moving a
# file changes ONLY its sidebar position, never its URL. Each Phase-D move is verified
# by asserting the route-manifest diff vs baseline is EMPTY.
#
# 10 topics (counts): generative-ai 18 · development 100 · productivity 40 · blogging 59
#   · scripting 9 · interview-prep 23 · companies 12 · entrepreneurship 2 · faith 6
#   · personal-growth 13. Plus 7 no-move: welcome (root) + 6 dissolving bucket READMEs
#   (definitions/craftsmanship/techniques/skills/prompts indexes — content rehomed in T13/T14).
#
# DECISIONS locked with Omar (T4):
#   - career-levels + skills cluster -> Companies/{roles,skills} (NOT interview-prep);
#     instead ADD a new interview-prep doc that references level/skill differences as prep.
#   - refining-soft-skills -> Companies/skills (general employee skills subfolder).
#   - habits-mastering + habits-managing-finances -> Personal Growth.
#   - author-tooling prompts (evals/heal/meta/refactor/author) -> Blogging/prompts;
#     reader prompts distributed (analyze->dev, draw/organize->productivity, star-story->interview).
#   - vocabulary consolidated: CLI/dev/PM/acronyms/emojis -> Productivity; blog/portfolio -> Development.
#
# OPEN per-topic refinements (decided DURING the Phase-D move of each topic, by eyeballing
# the sidebar — target_path here is the starting proposal, not final):
#   - Drop redundant topic-echoing sub-folders (e.g. 3-productivity/organization-techniques/,
#     4-blogging/blogging-techniques/, 5-scripting/scripting-techniques/) where the
#     "-techniques" framing word is now implied by the topic. Keep genuinely useful
#     sub-groups (e.g. blogging/{embed-diagrams,embed-code,adding-content}).
#   - GenAI pulls from 6 source roots -> regroup its 18 docs into ~3 clean sub-groups
#     (e.g. fundamentals / building-systems / my-genai-workflow) instead of echoing the
#     old folder names (understanding-the-genai-domain, tinkering, initiatives, ...).
#   - Faith: reframe backend-projects/home-automation nesting to faith-centric grouping.
#   - Bucket-A broken category links + numeric prefixes + _category_.json labels: T14.
#
current_rel	route	draft	isReadme	inbound	topic	sub	note	title	target_path
6-techniques/9-tool-usage-techniques/establishing-tool-usage-patterns.md	/docs/techniques/tool-usage-techniques/establishing-tool-usage-patterns	0	0	2	03-productivity			Establishing Tool Usage Patterns	3-productivity/tool-usage-techniques/establishing-tool-usage-patterns.md
6-techniques/9-tool-usage-techniques/README.md	/docs/techniques/tool-usage-techniques/tool-usage-techniques	0	1	0	03-productivity			Tool Usage Techniques	3-productivity/tool-usage-techniques/README.md
6-techniques/README.mdx	/docs/techniques/techniques	0	1	0	(none)		DROP/REHOME: bucket index dissolves	Techniques	(no-move)
7-skills/preparing-for-interviews/personal-story-bank.mdx	/docs/skills/preparing-for-interviews/personal-story-bank	0	0	1	06-interview-prep			Personal Story Bank	6-interview-prep/preparing-for-interviews/personal-story-bank.mdx
7-skills/preparing-for-interviews/pre-meditating-responses-for-leadership-questions.mdx	/docs/skills/preparing-for-interviews/pre-meditating-responses-for-leadership-questions	0	0	1	06-interview-prep			Leadership Interview Prep	6-interview-prep/preparing-for-interviews/pre-meditating-responses-for-leadership-questions.mdx
7-skills/preparing-for-interviews/preparing-for-coding-questions.mdx	/docs/skills/preparing-for-interviews/preparing-for-coding-questions	0	0	1	06-interview-prep			Coding Questions Prep	6-interview-prep/preparing-for-interviews/preparing-for-coding-questions.mdx
7-skills/preparing-for-interviews/preparing-for-system-design-questions.mdx	/docs/skills/preparing-for-interviews/preparing-for-system-design-questions	0	0	1	06-interview-prep			System Design Prep	6-interview-prep/preparing-for-interviews/preparing-for-system-design-questions.mdx
7-skills/preparing-for-interviews/preparing-for-tech-questions.md	/docs/skills/preparing-for-interviews/preparing-for-tech-questions	0	0	1	06-interview-prep			Technical Interview Prep	6-interview-prep/preparing-for-interviews/preparing-for-tech-questions.md
7-skills/preparing-for-interviews/prepraring-questions-to-ask-interviewers.md	/docs/skills/preparing-for-interviews/prepraring-questions-to-ask-interviewers	0	0	1	06-interview-prep			Interviewing the Interviewer	6-interview-prep/preparing-for-interviews/prepraring-questions-to-ask-interviewers.md
7-skills/preparing-for-interviews/README.md	/docs/skills/preparing-for-interviews/interview-preparation-guide	0	1	1	06-interview-prep			Complete Interview Preparation Guide	6-interview-prep/preparing-for-interviews/README.md
7-skills/README.md	/docs/skills/interviewing	1	1	0	(none)		DROP/REHOME: bucket index dissolves	Interviewing	(no-move)
7-skills/refining-soft-skills/dealing-with-ambiguity.md	/docs/skills/refining-soft-skills/dealing-with-ambiguity	0	0	2	07-companies	skills		Dealing with Ambiguity	7-companies/skills/dealing-with-ambiguity.md
7-skills/refining-soft-skills/dealing-with-challenges.md	/docs/skills/refining-soft-skills/dealing-with-challenges	0	0	1	07-companies	skills		Dealing with Challenges	7-companies/skills/dealing-with-challenges.md
7-skills/refining-soft-skills/managing-complexity.md	/docs/skills/refining-soft-skills/managing-complexity	0	0	2	07-companies	skills		Managing Complexity	7-companies/skills/managing-complexity.md
7-skills/refining-soft-skills/my-problem-sovling-approach.mdx	/docs/skills/refining-soft-skills/my-problem-sovling-approach	0	0	0	07-companies	skills		🧠 My Problem Solving Approach	7-companies/skills/my-problem-sovling-approach.mdx
7-skills/refining-soft-skills/README.mdx	/docs/skills/refining-soft-skills/refining-soft-skills	0	1	0	07-companies	skills		Refining Soft Skills	7-companies/skills/README.mdx
7-skills/solving-coding-challenges/problem-solving-techniques/bitwise-operations.mdx	/docs/skills/solving-coding-challenges/problem-solving-techniques/bitwise-ops	0	0	2	06-interview-prep			Bitwise Operations	6-interview-prep/solving-coding-challenges/problem-solving-techniques/bitwise-operations.mdx
7-skills/solving-coding-challenges/problem-solving-techniques/cycle-detection.mdx	/docs/skills/solving-coding-challenges/problem-solving-techniques/cycle-detection	0	0	2	06-interview-prep			Detecting Cycles	6-interview-prep/solving-coding-challenges/problem-solving-techniques/cycle-detection.mdx
7-skills/solving-coding-challenges/problem-solving-techniques/look-ahead.mdx	/docs/skills/solving-coding-challenges/problem-solving-techniques/look-ahead	0	0	2	06-interview-prep			Looking Ahead	6-interview-prep/solving-coding-challenges/problem-solving-techniques/look-ahead.mdx
7-skills/solving-coding-challenges/problem-solving-techniques/path-traversal.mdx	/docs/skills/solving-coding-challenges/problem-solving-techniques/path-traversal	0	0	2	06-interview-prep			Path Traversal	6-interview-prep/solving-coding-challenges/problem-solving-techniques/path-traversal.mdx
7-skills/solving-coding-challenges/problem-solving-techniques/README.mdx	/docs/skills/solving-coding-challenges/problem-solving-techniques/problem-solving-techniques	0	1	1	06-interview-prep			👉🏻 Start Here	6-interview-prep/solving-coding-challenges/problem-solving-techniques/README.mdx
7-skills/solving-coding-challenges/problem-solving-techniques/subsets.mdx	/docs/skills/solving-coding-challenges/problem-solving-techniques/subsets	0	0	2	06-interview-prep			Subsets	6-interview-prep/solving-coding-challenges/problem-solving-techniques/subsets.mdx
7-skills/solving-coding-challenges/README.mdx	/docs/skills/solving-coding-challenges/coding-challenges	0	1	1	06-interview-prep			Coding Challenges and Algorithm Solutions	6-interview-prep/solving-coding-challenges/README.mdx
7-skills/solving-coding-challenges/solutions/longest-palindromic-substring.mdx	/docs/skills/solving-coding-challenges/solutions/longest-palindromic-substring	0	0	2	06-interview-prep			Longest Palindromic Substring	6-interview-prep/solving-coding-challenges/solutions/longest-palindromic-substring.mdx
7-skills/solving-coding-challenges/solutions/README.mdx	/docs/skills/solving-coding-challenges/solutions/solutions	1	1	0	06-interview-prep			👉🏻 Start Here	6-interview-prep/solving-coding-challenges/solutions/README.mdx
7-skills/solving-system-design/approach-in-building-systems.mdx	/docs/skills/solving-system-design/approach-in-building-systems	0	0	0	01-generative-ai		system-design = genai systems	🔧 My Approach to Building Systems	1-generative-ai/solving-system-design/approach-in-building-systems.mdx
7-skills/solving-system-design/capabilities-of-agentic-systems.mdx	/docs/skills/solving-system-design/capabilities-of-agentic-systems	0	0	0	01-generative-ai		system-design = genai systems	🤖 What Agentic AI Systems Can Actually Do	1-generative-ai/solving-system-design/capabilities-of-agentic-systems.mdx
7-skills/solving-system-design/designing-genai-systems.mdx	/docs/skills/solving-system-design/framework-for-designing-genai-systems	0	0	3	01-generative-ai		system-design = genai systems	Designing GenAI Systems: Complete Decision Framewo	1-generative-ai/solving-system-design/designing-genai-systems.mdx
7-skills/solving-system-design/example-genai-system-customer-support.mdx	/docs/skills/solving-system-design/enterprise-customer-support-agent	0	0	0	01-generative-ai		system-design = genai systems	🏢 Enterprise Customer Support Agent: A Complete A	1-generative-ai/solving-system-design/example-genai-system-customer-support.mdx
7-skills/solving-system-design/example-genai-system-financial-services.mdx	/docs/skills/solving-system-design/ai-financial-advisory-system	0	0	0	01-generative-ai		system-design = genai systems	💰 AI-Powered Financial Advisory System: Enterpris	1-generative-ai/solving-system-design/example-genai-system-financial-services.mdx
7-skills/solving-system-design/example-poc-to-prod-execution-plan.mdx	/docs/skills/solving-system-design/poc-to-production-execution-plan	0	0	0	01-generative-ai		system-design = genai systems	🚀 POC to Production: Complete Execution Plan for 	1-generative-ai/solving-system-design/example-poc-to-prod-execution-plan.mdx
7-skills/solving-system-design/preparing-genai-systems-for-production.mdx	/docs/skills/solving-system-design/preparing-genai-systems-for-production	0	0	1	01-generative-ai		system-design = genai systems	Preparing GenAI Systems for Production	1-generative-ai/solving-system-design/preparing-genai-systems-for-production.mdx
8-habits/habits-automating.mdx	/docs/habits/habits-automating	0	0	0	03-productivity			🤖 Automating	3-productivity/habits-automating.mdx
8-habits/habits-blogging.mdx	/docs/habits/habits-blogging	1	0	0	04-blogging			✍️ Blogging	4-blogging/habits-blogging.mdx
8-habits/habits-building-habits.mdx	/docs/habits/habits-building-habits	1	0	0	10-personal-growth			🏗️ Building Habits	10-personal-growth/habits-building-habits.mdx
8-habits/habits-consolidating.mdx	/docs/habits/habits-consolidating	1	0	0	03-productivity			🔗 Consolidating	3-productivity/habits-consolidating.mdx
8-habits/habits-content-discovery.mdx	/docs/habits/habits-content-discovery	1	0	0	10-personal-growth			🔍 Discovering Content	10-personal-growth/habits-content-discovery.mdx
8-habits/habits-developing.mdx	/docs/habits/habits-developing	1	0	0	02-development			💻 Developing	2-development/habits-developing.mdx
8-habits/habits-entrepreneurship.mdx	/docs/habits/habits-entrepreneurship	1	0	0	08-entrepreneurship			🚀 Entrepreneurship	8-entrepreneurship/habits-entrepreneurship.mdx
8-habits/habits-growing-personally.mdx	/docs/habits/habits-growing-personally	1	0	0	10-personal-growth			🌱 Growing Personally	10-personal-growth/habits-growing-personally.mdx
8-habits/habits-growing-professionally.mdx	/docs/habits/habits-growing-professionally	1	0	0	10-personal-growth			📈 Growing Professionally	10-personal-growth/habits-growing-professionally.mdx
8-habits/habits-growing-spiritually.mdx	/docs/habits/habits-growing-spiritually	1	0	0	09-faith			🕌 Growing Spiritually	9-faith/habits-growing-spiritually.mdx
8-habits/habits-ideation.mdx	/docs/habits/habits-ideation	0	0	0	10-personal-growth			💡 Ideation	10-personal-growth/habits-ideation.mdx
8-habits/habits-maintaining-health.mdx	/docs/habits/habits-maintaining-health	1	0	0	10-personal-growth			💪 Maintaining Health	10-personal-growth/habits-maintaining-health.mdx
8-habits/habits-managing-finances.mdx	/docs/habits/habits-managing-finances	1	0	0	10-personal-growth		personal finance	💰 Managing Finances	10-personal-growth/habits-managing-finances.mdx
8-habits/habits-managing-time.mdx	/docs/habits/habits-managing-time	1	0	0	03-productivity			⏰ Managing Time	3-productivity/habits-managing-time.mdx
8-habits/habits-mastering.mdx	/docs/habits/habits-mastering	1	0	0	10-personal-growth		professional growth	📈 Mastering	10-personal-growth/habits-mastering.mdx
8-habits/habits-mentorship.mdx	/docs/habits/habits-mentorship	1	0	0	10-personal-growth			👥 Mentorship	10-personal-growth/habits-mentorship.mdx
8-habits/habits-organizing.mdx	/docs/habits/habits-organizing	1	0	0	03-productivity			🗂️ Organizing	3-productivity/habits-organizing.mdx
8-habits/habits-planning.mdx	/docs/habits/habits-planning	1	0	0	03-productivity			📋 Planning	3-productivity/habits-planning.mdx
8-habits/habits-prioritizing.mdx	/docs/habits/habits-prioritizing	1	0	0	03-productivity			🎯 Prioritizing	3-productivity/habits-prioritizing.mdx
8-habits/habits-process-engineering.mdx	/docs/habits/habits-process-engineering	1	0	0	03-productivity			⚙️ Process Engineering	3-productivity/habits-process-engineering.mdx
8-habits/habits-pursuing-interests.mdx	/docs/habits/habits-pursuing-interests	1	0	0	10-personal-growth			🎨 Pursuing Interests	10-personal-growth/habits-pursuing-interests.mdx
8-habits/habits-reading.mdx	/docs/habits/habits-reading	1	0	0	10-personal-growth			📚 Reading	10-personal-growth/habits-reading.mdx
8-habits/habits-reflecting.mdx	/docs/habits/habits-reflecting	1	0	0	10-personal-growth			🤔 Reflecting	10-personal-growth/habits-reflecting.mdx
8-habits/habits-reviewing.mdx	/docs/habits/habits-reviewing	1	0	0	03-productivity			📊 Reviewing	3-productivity/habits-reviewing.mdx
8-habits/habits-tinkering.mdx	/docs/habits/habits-tinkering	1	0	0	02-development			🔧 Tinkering	2-development/habits-tinkering.mdx
8-habits/habits-tracking.mdx	/docs/habits/habits-tracking	1	0	0	03-productivity			Tracking	3-productivity/habits-tracking.mdx
